"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","situacao"
2010,100000000329,"TEREZINHA DAS NEVES PEREIRA FERNANDES","MA","PT",29,28,66049.58,2277.57,11149.58,49900,0,5000,0,48,47,63799.58,1329.16,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,100000000330,"WALDIR MARANHÃO CARDOSO","MA","PP",26,22,821762,31606.23,0,74165,1e+05,557597,90000,45,39,538762,11972.49,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","eleito"
2010,100000000331,"WASHINGTHON LUIZ DE FREITAS","MA","PR",4,4,2641,660.25,641,300,100,1600,0,4,4,2641,660.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000332,"WILSON RAIMUNDO TAVARES SILVA","MA","PR",2,2,1941,970.5,641,0,0,1300,0,3,3,1941,647,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DESENHISTA","nao_eleito"
2010,100000000518,"AGEMIRO MEDEIROS DE SOUSA","MA","PSL",3,3,941,313.67,641,0,0,300,0,3,3,1107.66,369.22,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000522,"CARLOS FERNANDO D'AGUIAR SILVA PALÁCIO","MA","PSL",79,79,286252.65,3623.45,0,149450,121400,5402.65,10000,151,140,286170.99,1895.17,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000524,"DENERVAL NUNES AMARAL","MA","PSL",3,3,907.65,302.55,807.65,0,0,100,0,4,4,907.65,226.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,100000000526,"EURAMIR REIS PEREIRA","MA","PHS",6,6,9000,1500,0,2500,0,6500,0,21,19,7000,333.33,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,100000000528,"HENRIQUE JORGE REIS DE ALMEIDA","MA","PSL",4,4,13807.65,3451.91,807.65,0,10000,3000,0,18,18,13778.4,765.47,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS","nao_eleito"
2010,100000000531,"JOSE MOREIRA ABREU","MA","PSL",2,2,807.65,403.82,807.65,0,0,0,0,2,2,807.65,403.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","nao_eleito"
2010,100000000533,"JOÃO DAMASCENO CORREA MOREIRA","MA","PSL",9,9,8421,935.67,641,6000,280,1500,0,10,10,8416.85,841.69,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","ADVOGADO","nao_eleito"
2010,100000000534,"LINO EMANOEL CARDOSO DOS SANTOS","MA","PSL",10,10,67924.87,6792.49,30641,20800,12000,4483.87,0,28,28,67924.87,2425.89,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000535,"MARCELO CRUZ MARTINS DE SÁ","MA","PSL",2,2,807.65,403.82,807.65,0,0,0,0,2,2,807.65,403.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","nao_eleito"
2010,100000000536,"MARCIO ROBERTO LEAL DE MATOS","MA","PMN",2,2,5000,2500,0,0,0,2500,2500,2,2,5000,2500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000539,"ORLANDO OLIVEIRA ALVES","MA","PSL",2,2,1000,500,0,0,0,1000,0,1,1,1000,1000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2010,100000000542,"RONEY SIMEY COSTA CASTRO","MA","PSL",2,2,807.65,403.82,807.65,0,0,0,0,2,2,807.65,403.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","nao_eleito"
2010,100000000543,"SAMOEL CAMPELO","MA","PHS",4,4,7930,1982.5,0,1500,0,6430,0,6,6,7930,1321.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2010,100000000544,"VALMIR SIEBRA VILAR","MA","PHS",1,1,400,400,0,0,0,400,0,2,2,400,200,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2010,100000000545,"WERITON SOUSA PEREIRA","MA","PSL",2,2,807.65,403.82,807.65,0,0,0,0,2,2,807.65,403.82,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MILITAR REFORMADO","nao_eleito"
2010,100000000588,"KLEBER SILVA DE MIRANDA","MA","PSB",6,6,14695,2449.17,2195,0,0,12500,0,10,8,14395,1439.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ODONTÓLOGO","nao_eleito"
2010,100000000602,"LOURIVAL MENDES DA FONSECA FILHO","MA","PT do B",22,21,152220.26,6919.1,641,43110,37699.26,20770,50000,172,169,142083.38,826.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","eleito"
2010,100000000606,"TERESINHA DE JESUS MESQUITA MATOS","MA","PT do B",1,1,641,641,641,0,0,0,0,1,1,641,641,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","DONA DE CASA","nao_eleito"
2010,100000000608,"MARIA APARECIDA CARDOSO DE SOUSA","MA","PT do B",21,21,21501,1023.86,641,9360,11000,500,0,21,21,21501,1023.86,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","nao_eleito"
2010,100000000610,"ANTONIA SINHORINHA SILVA","MA","PRTB",6,6,4975,829.17,0,440,0,4535,0,9,8,4915,546.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO","nao_eleito"
2010,100000000611,"JOHN DE OLIVEIRA RIBEIRO","MA","PRTB",5,5,2344,468.8,0,1800,0,544,0,4,4,1922.35,480.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,100000000615,"LUIZ CARLOS FERREIRA","MA","PRTB",1,1,641,641,641,0,0,0,0,1,1,641,641,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS","nao_eleito"
2010,100000000616,"LUIZ CARLOS FARIAS DO LAGO FILHO","MA","PRTB",1,1,641,641,641,0,0,0,0,1,1,641,641,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","GUIA DE TURISMO","nao_eleito"
2010,100000000617,"MANOEL PEREIRA DE SOUSA","MA","PRTB",1,1,641,641,641,0,0,0,0,1,1,641,641,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","PRODUTOR AGROPECUÁRIO","nao_eleito"
2010,100000000618,"ZIZUINO BARROS DA SILVA","MA","PRP",11,11,18260,1660,560,4600,0,3100,10000,12,12,18260,1521.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ECONOMISTA","nao_eleito"
2010,100000000619,"CARLOS MAGNO DOS REMEDIOS","MA","PRP",5,5,2291,458.2,561,1630,0,100,0,5,5,2291,458.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000620,"ALBERTINO ALVES PEREIRA","MA","PSB",11,9,6582,598.36,1655,0,0,4927,0,15,13,6564.15,437.61,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","nao_eleito"
2010,100000000621,"ALEXANDRA MIGUEL CRUZ TAVARES","MA","PSB",22,19,303113.37,13777.88,750,0,50000,252363.37,0,49,46,277013.37,5653.33,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000623,"ANTONIO AUGUSTO SOUSA","MA","PSB",24,23,37729.37,1572.06,7305,23924.37,6500,0,0,26,25,37329.37,1435.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2010,100000000624,"FRANCISCO DAS CHAGAS GOMES","MA","PSB",1,1,750,750,750,0,0,0,0,1,1,750,750,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,100000000625,"ISAIAS MENDES RIBEIRO","MA","PSB",6,6,6330,1055,1500,1980,2850,0,0,7,7,6330,904.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,100000000626,"JANDIR FREITAS SALES JUNIOR","MA","PSB",1,1,200,200,0,0,0,200,0,1,1,200,200,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","BANCÁRIO E ECONOMIÁRIO","nao_eleito"
2010,100000000629,"JOSÉ INACIO GUIMARAES RODRIGUES","MA","PSB",3,3,3620,1206.67,3620,0,0,0,0,3,3,3620,1206.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","nao_eleito"
2010,100000000630,"JOSÉ RIBAMAR COSTA ALVES","MA","PSB",33,30,329536.5,9985.95,118486.5,60930,51500,31220,67400,169,147,301836.13,1786.01,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,100000000631,"MAURICIO LUITGARDS MOURA DE ALMEIDA SILVA","MA","PSB",24,24,130750,5447.92,4750,41000,33000,2000,50000,39,34,130688.85,3351,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2010,100000000647,"FRANCISCO WELLINGTON ALVES RIBEIRO","MA","PSB",2,2,1702.2,851.1,0,1200,502.2,0,0,2,2,1702.2,851.1,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2010,100000000680,"CHIDOZIE PATRICK EMMANUEL EZEANOWAI","MA","PC do B",3,3,2600,866.67,1850,0,0,0,750,3,3,2600,866.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000681,"CLAYTON NOLETO SILVA","MA","PC do B",13,11,12670,974.62,870,8400,0,3400,0,15,14,12669.65,844.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","REPRESENTANTE COMERCIAL","nao_eleito"
2010,100000000682,"FRANCISCO DIAS ALMEIDA","MA","PC do B",18,18,11030,612.78,870,4390,0,5020,750,21,20,10830,515.71,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000683,"JOSÉ CARLOS SANTOS TEIXEIRA","MA","PC do B",4,4,3300,825,1850,0,1450,0,0,4,4,3300,825,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,100000000684,"JOSÉ DE JESUS PINHEIRO CARVALHO","MA","PC do B",15,14,44958.63,2997.24,3555,7303.63,30000,2600,1500,28,26,43558.63,1555.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000685,"JOÃO DA CRUZ SILVA","MA","PC do B",5,5,13030,2606,0,1700,11330,0,0,7,6,12230,1747.14,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000687,"LUIS MARCELO VIEIRA ROSA","MA","PC do B",5,5,7240,1448,3140,100,0,4000,0,8,8,7034.79,879.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2010,100000000688,"MARCELLO SOARES SANTOS","MA","PC do B",7,6,7250,1035.71,1200,1500,2480,1200,870,7,6,6650,950,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,100000000689,"MIRAMAR DIAS FERNANDES","MA","PC do B",3,3,2600,866.67,1850,0,0,0,750,3,3,2600,866.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CONTADOR","nao_eleito"
2010,100000000690,"RAYMUNDO JOSE ARANHA PORTELADA","MA","PC do B",16,16,54209.2,3388.07,0,0,31559.2,21900,750,59,50,51607.45,874.7,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000692,"VANILMA DE FATIMA TATI ARAÚJO LIMA","MA","PC do B",32,29,146777.5,4586.8,2075,28140,53000,57000,6562.5,53,45,133121.45,2511.73,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","EMPRESÁRIO","nao_eleito"
2010,100000000696,"MELCHIZEDEC OLIVEIRA SANTOS PAIVA","MA","PT do B",1,1,1595,1595,0,0,0,1595,0,1,1,1595,1595,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2010,100000000697,"JONATAS LOPES FREITAS","MA","PT do B",4,4,35641,8910.25,641,10000,10000,0,15000,10,10,35641,3564.1,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","PRODUTOR AGROPECUÁRIO","nao_eleito"
2010,100000000705,"ALTEMAR LIMA DE SOUSA","MA","PPS",44,43,204598.25,4649.96,0,64448.25,9000,130400,750,59,53,203996.5,3457.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2010,100000000706,"BENEDITO DOS SANTOS","MA","PPS",2,2,1655,827.5,1655,0,0,0,0,2,2,1655,827.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","nao_eleito"
2010,100000000708,"JOSE LUIS TEIXEIRA DO LAGO NETO","MA","PPS",1,1,1500,1500,1500,0,0,0,0,1,1,1500,1500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2010,100000000710,"JOSE SIMPLICIO ALVES DE ARAUJO","MA","PPS",25,25,130310,5212.4,0,30800,3825,94935,750,38,37,130309.65,3429.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2010,100000000711,"MARIO ANTONIO FERREIRA SA","MA","PPS",5,5,19840,3968,0,19840,0,0,0,5,5,19840,3968,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000712,"WALTER DA SILVA","MA","PPS",3,3,4287.5,1429.17,4287.5,0,0,0,0,3,3,4287.5,1429.17,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000749,"BENEDITO DE JESUS SANTOS","MA","PCB",2,2,3000,1500,1000,2000,0,0,0,2,2,3000,1500,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS","nao_eleito"
2010,100000000803,"RAMILDO AIRES DE OLIVEIRA","MA","PHS",2,2,1500,750,0,0,0,1500,0,3,2,1300,433.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2010,100000000905,"JOSE DOS SANTOS CONCEICAO","MA","PSL",4,4,1057.65,264.41,807.65,0,0,250,0,4,4,1057.65,264.41,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,100000000945,"RICARDO CEPPAS ARCHER","MA","PMDB",41,40,283678.73,6918.99,641,61000,92037.73,130000,0,47,47,283678.73,6035.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","nao_eleito"
2010,100000000969,"NIVALDO NASCIMENTO SOUSA","MA","PSL",1,1,166.65,166.65,166.65,0,0,0,0,1,1,166.65,166.65,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,100000001025,"LUIS ROGERIO VIEIRA DA SILVA","MA","PSOL",2,2,750,375,500,0,0,250,0,2,2,750,375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES","nao_eleito"
2010,110000000006,"GILBERTO LOPES FILHO","MT","PSOL",14,13,13034.16,931.01,12332,0,0,702.16,0,13,12,11032,848.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ADMINISTRADOR","nao_eleito"
2010,110000000030,"ISRAEL SILVA BORGES","MT","DEM",79,79,84068.25,1064.16,1360,46770,15938.25,20000,0,83,82,79068.25,952.63,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,110000000032,"JULIO JOSE DE CAMPOS","MT","DEM",54,53,616971.67,11425.4,75083.67,91230,345958,104700,0,936,709,532601.67,569.02,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","eleito"
2010,110000000033,"LEONCIO PINHEIRO DA SILVA FILHO","MT","DEM",24,22,66611.5,2775.48,2957.5,32344,10500,20810,0,63,55,57314.37,909.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","nao_eleito"
2010,110000000072,"THELMA FIGUEIREDO PIMENTEL DE OLIVEIRA","MT","PSDB",51,50,938622.18,18404.36,105635.18,391000,275000,16987,150000,902,582,729782,809.07,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","ENFERMEIRO","nao_eleito"
2010,110000000073,"NILSON APARECIDO LEITÃO","MT","PSDB",134,115,1368090.68,10209.63,89350.68,439150,835590,4000,0,1589,1174,1124240.19,707.51,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO","eleito"
2010,110000000074,"JOSÉ ROGERIO SALLES","MT","PSDB",22,22,407006.38,18500.29,72471.68,203000,118680,12854.7,0,398,330,318711.38,800.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA","nao_eleito"
2010,110000000075,"VALERIA CARDOSO","MT","PSDB",5,5,1940.58,388.12,1940.58,0,0,0,0,5,5,1940.58,388.12,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2010,110000000095,"WILSON JUNIO CHAMORRO","MT","PTB",19,18,34207.2,1800.38,17287.2,8100,2820,6000,0,48,47,33707.2,702.23,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,110000000096,"ZEFERINO BORTOLON","MT","PTB",24,23,22271.7,927.99,13551.7,8000,0,720,0,29,28,22271.35,767.98,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,110000000097,"ANTONIO MARCOS NASCIMENTO LEMOS","MT","PTB",8,7,7861.7,982.71,7861.7,0,0,0,0,10,10,7861.7,786.17,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","MECÂNICO DE MANUTENÇÃO","nao_eleito"
2010,110000000098,"WILLIAN TADEU RODRIGUES DIAS","MT","PTB",9,8,12961.7,1440.19,12161.7,0,0,600,200,32,11,12952.95,404.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","nao_eleito"
2010,110000000131,"ADAIR RUFINO DA SILVA FILHO","MT","PTB",2,2,10500,5250,10500,0,0,0,0,9,9,10500,1166.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PECUARISTA","nao_eleito"
2010,110000000161,"NEUZA ANAIA DE SOUZA GOMES","MT","PMN",10,10,7616.91,761.69,4866.91,0,0,1500,1250,13,13,7419.98,570.77,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,110000000170,"EUNICE TEODORA DOS SANTOS","MT","PV",5,4,22500,4500,22500,0,0,0,0,18,16,17800,988.89,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,110000000173,"MARIO FRANCELINO VIEIRA","MT","PSB",10,10,69022.16,6902.22,68861.8,0,0,160.36,0,32,28,62021.8,1938.18,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","AGRICULTOR","nao_eleito"
2010,110000000174,"SERGIO HENRIQUE FONSECA GUIMARÃES CARVALHO","MT","PV",31,26,274800,8864.52,105500,133250,10000,26050,0,126,120,266899.3,2118.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","nao_eleito"
2010,110000000175,"VALTENIR LUIZ PEREIRA","MT","PSB",60,59,816130.09,13602.17,309819,83644.17,154886.92,217780,50000,489,454,758940.95,1552.03,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,110000000210,"ANDRE GERARD TRÉCHAUD","MT","PR",2,2,2309,1154.5,2309,0,0,0,0,2,2,2309,1154.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2010,110000000211,"CARLOS GOMES BEZERRA","MT","PMDB",45,42,2484575,55212.78,100790,209000,1389785,355000,430000,3584,2612,2256756.73,629.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,110000000214,"EDIVAL DE PINHO COSTA","MT","PR",3,3,6190,2063.33,6190,0,0,0,0,3,3,6190,2063.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2010,110000000217,"FLORIVALDO ROBALO DA ROSA","MT","PT",3,3,21450,7150,21450,0,0,0,0,3,3,21450,7150,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","nao_eleito"
2010,110000000218,"HOMERO ALVES PEREIRA","MT","PR",103,94,2934764.68,28492.86,6500,288129,562135.68,678000,1400000,3739,3432,2649416.32,708.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,110000000220,"JOANA DARC MIRANDA SOUSA","MT","PR",3,3,4309,1436.33,4309,0,0,0,0,3,3,4309,1436.33,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","ENFERMEIRO","nao_eleito"
2010,110000000222,"LUCIA DE LOURDES GONÇALVES","MT","PT",54,42,52349,969.43,29159,16090,0,7100,0,78,70,47114.68,604.03,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","nao_eleito"
2010,110000000223,"MANOEL LUIZ NOSCHANG","MT","PT",25,24,70442,2817.68,19950,28100,20392,2000,0,116,103,62972,542.86,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS","nao_eleito"
2010,110000000227,"SAGUAS MORAES SOUSA","MT","PT",110,103,884493.4,8040.85,258850,145300,377243.4,103100,0,946,683,705829.9,746.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","nao_eleito"
2010,110000000229,"VERA LUCIA CARVALHO","MT","PR",2,2,3000,1500,3000,0,0,0,0,2,2,3000,1500,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,110000000230,"VICTORIO GALLI FILHO","MT","PMDB",6,6,60360,10060,3000,4800,1500,1060,50000,25,25,60360,2414.4,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2010,110000000231,"WELLINGTON ANTONIO FAGUNDES","MT","PR",67,58,2916277.55,43526.53,18866,218500,2149760,274151.55,255000,3930,3201,2435432.32,619.7,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,110000000233,"ELIEZER MOREIRA DOS SANTOS","MT","PTB",4,4,1241.7,310.43,1241.7,0,0,0,0,4,4,1241.7,310.43,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","nao_eleito"
2010,110000000235,"GENESSY ASSUNÇÃO SOUZA","MT","PSDB",14,10,5681,405.79,0,0,0,5681,0,39,36,5322.74,136.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
